data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"29/05/2025";"00:14:00";"1";"Com vítima";"75,000";"445/PR";"Decrescente";"Colisão traseira";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"29/05/2025";"09:39:00";"82";"Com vítima";"436,000";"BR-376/PR";"Crescente";"Tombamento";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"29/05/2025";"19:56:00";"212";"Sem vítima";"304,000";"BR-376/PR";"Crescente";"Colisão transversal";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"29/05/2025";"20:18:00";"215";"Sem vítima";"171,000";"BR-373/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"30/05/2025";"01:06:00";"9";"Sem vítima";"474,000";"BR-376/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"30/05/2025";"08:00:00";"53";"Com vítima";"350,000";"BR-376/PR";"Decrescente";"Colisão lateral em sentido contrário";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"30/05/2025";"08:06:00";"57";"Sem vítima";"77,000";"445/PR";"Crescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30/05/2025";"08:49:00";"63";"Sem vítima";"77,000";"445/PR";"Crescente";"Engavetamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30/05/2025";"13:20:00";"125";"Sem vítima";"209,000";"BR-376/PR";"Crescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"30/05/2025";"14:31:00";"134";"Com vítima";"271,000";"BR-376/PR";"Crescente";"Choque";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"30/05/2025";"17:00:00";"150";"Com vítima";"392,000";"BR-376/PR";"Crescente";"Choque";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"31/05/2025";"00:00:00";"160";"Com vítima";"361,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"31/05/2025";"00:21:00";"5";"Com vítima";"2,000";"323/PR";"Crescente";"Colisão traseira";0;0;1;0;0;0;0;2;0;0;2;0;0;1;0
"31/05/2025";"02:00:00";"2";"Sem vítima";"392,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"31/05/2025";"10:31:00";"68";"Sem vítima";"513,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"31/05/2025";"16:20:00";"145";"Sem vítima";"495,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"31/05/2025";"20:10:00";"169";"Sem vítima";"213,000";"BR-376/PR";"Decrescente";"Colisão lateral em sentido contrário";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"31/05/2025";"20:28:00";"170";"Com vítima";"81,000";"445/PR";"Crescente";"Colisão lateral em sentido contrário";2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"01/06/2025";"00:03:00";"2";"Sem vítima";"78,000";"445/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01/06/2025";"02:43:00";"19";"Com vítima";"196,000";"BR-369/PR";"Crescente";"Tombamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"01/06/2025";"09:05:00";"68";"Com vítima";"171,000";"BR-373/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"01/06/2025";"12:32:00";"94";"Sem vítima";"256,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"01/06/2025";"14:42:00";"119";"Com vítima";"323,000";"BR-376/PR";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"02/06/2025";"00:00:00";"115";"Com vítima";"214,000";"BR-376/PR";"Decrescente";"Colisão lateral em sentido contrário";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"02/06/2025";"00:00:00";"229";"Com vítima";"391,000";"BR-376/PR";"Decrescente";"Acidentes de outra natureza";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"02/06/2025";"05:20:00";"38";"Com vítima";"270,000";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;0;0;0;0;0;1;0;1;1;0;1;0;0
"02/06/2025";"06:41:00";"40";"Com vítima";"75,500";"445/PR";"Decrescente";"Colisão frontal";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"02/06/2025";"07:05:00";"41";"Sem vítima";"335,000";"BR-376/PR";"Crescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"02/06/2025";"11:46:00";"121";"Sem vítima";"269,000";"BR-376/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"02/06/2025";"15:28:00";"155";"Sem vítima";"538,000";"BR-376/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"03/06/2025";"06:34:00";"21";"Com vítima";"379,000";"BR-376/PR";"Crescente";"Colisão traseira";0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
"03/06/2025";"08:33:00";"39";"Sem vítima";"459,800";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"03/06/2025";"12:11:00";"92";"Sem vítima";"309,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"03/06/2025";"16:14:00";"118";"Com vítima";"531,000";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;2;0;0;0;0;0;0;0;0;0;0;1;0
"03/06/2025";"17:14:00";"133";"Sem vítima";"167,000";"BR-373/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/06/2025";"07:47:00";"64";"Sem vítima";"182,700";"BR-369/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"04/06/2025";"18:32:00";"213";"Sem vítima";"262,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"04/06/2025";"20:18:00";"243";"Sem vítima";"412,000";"BR-376/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/06/2025";"21:49:00";"260";"Sem vítima";"525,400";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"05/06/2025";"01:08:00";"7";"Sem vítima";"76,000";"445/PR";"Crescente";"Engavetamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"06:04:00";"43";"Com vítima";"26,000";"445/PR";"Crescente";"Atropelamento de pedestre";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"05/06/2025";"06:41:00";"20";"Com vítima";"51,000";"323/PR";"Decrescente";"Colisão traseira";0;0;1;0;0;0;0;1;0;0;1;0;1;0;0
"05/06/2025";"07:34:00";"64";"Sem vítima";"522,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"07:48:00";"68";"Sem vítima";"531,000";"BR-376/PR";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"05/06/2025";"08:59:00";"79";"Sem vítima";"525,000";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"09:48:00";"94";"Sem vítima";"408,900";"BR-376/PR";"Decrescente";"Colisão lateral em sentido contrário";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"10:15:00";"103";"Sem vítima";"336,000";"BR-376/PR";"Crescente";"Engavetamento";0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"10:19:00";"105";"Sem vítima";"428,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"05/06/2025";"10:26:00";"107";"Com vítima";"199,000";"BR-369/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"05/06/2025";"15:33:00";"158";"Com vítima";"212,000";"BR-376/PR";"Crescente";"Choque";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"05/06/2025";"18:14:00";"189";"Sem vítima";"445,000";"BR-376/PR";"Decrescente";"Choque";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"05/06/2025";"19:46:00";"211";"Sem vítima";"527,000";"BR-376/PR";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"06/06/2025";"00:00:00";"104";"Com vítima";"532,000";"BR-376/PR";"Crescente";"Colisão traseira";1;0;2;0;0;0;0;0;0;0;0;1;0;0;0
"06/06/2025";"01:54:00";"18";"Sem vítima";"360,000";"BR-376/PR";"Crescente";"Choque";0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
"06/06/2025";"08:09:00";"40";"Sem vítima";"490,000";"BR-376/PR";"Crescente";"Colisão lateral em sentido contrário";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"06/06/2025";"08:32:00";"50";"Sem vítima";"413,000";"BR-376/PR";"Decrescente";"Acidentes de outra natureza";0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
"06/06/2025";"13:26:00";"113";"Com vítima";"1,000";"323/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"06/06/2025";"17:55:00";"158";"Com vítima";"214,000";"BR-376/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"06/06/2025";"21:15:00";"201";"Sem vítima";"314,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"06/06/2025";"22:56:00";"222";"Sem vítima";"187,000";"BR-369/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"07/06/2025";"01:29:00";"9";"Com vítima";"193,000";"BR-369/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"07/06/2025";"05:22:00";"29";"Com vítima";"27,000";"323/PR";"Decrescente";"Colisão frontal";1;0;0;0;0;0;0;0;0;1;0;0;1;0;2
"07/06/2025";"16:14:00";"113";"Sem vítima";"383,500";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"07/06/2025";"16:37:00";"116";"Com vítima";"252,900";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"07/06/2025";"20:44:00";"138";"Sem vítima";"497,000";"BR-376/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"07/06/2025";"22:07:00";"151";"Com vítima";"197,000";"BR-369/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
"08/06/2025";"01:32:00";"9";"Sem vítima";"166,000";"BR-373/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"08/06/2025";"05:21:00";"34";"Com vítima";"82,000";"445/PR";"Crescente";"Atropelamento de pedestre";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"08/06/2025";"07:12:00";"39";"Sem vítima";"188,000";"BR-369/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"08/06/2025";"19:18:00";"131";"Sem vítima";"529,000";"BR-376/PR";"Crescente";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"08/06/2025";"20:11:00";"142";"Sem vítima";"542,000";"BR-376/PR";"Crescente";"Colisão traseira";4;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"09/06/2025";"01:56:00";"15";"Sem vítima";"438,000";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"09/06/2025";"04:38:00";"24";"Com vítima";"306,400";"BR-376/PR";"Decrescente";"Tombamento";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"09/06/2025";"11:34:00";"95";"Com vítima";"314,000";"BR-376/PR";"Crescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"09/06/2025";"15:00:00";"124";"Com vítima";"189,000";"BR-369/PR";"Crescente";"Colisão transversal";1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"09/06/2025";"18:36:00";"166";"Sem vítima";"82,100";"445/PR";"Decrescente";"Acidentes de outra natureza";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"10/06/2025";"05:07:00";"18";"Sem vítima";"27,000";"323/PR";"Decrescente";"Colisão lateral em sentido contrário";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"10/06/2025";"08:07:00";"43";"Com vítima";"119,000";"170/PR";"Decrescente";"Colisão lateral em sentido contrário";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"10/06/2025";"08:35:00";"57";"Com vítima";"14,000";"445/PR";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"10/06/2025";"15:29:00";"145";"Com vítima";"52,300";"445/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"10/06/2025";"23:19:00";"225";"Sem vítima";"60,000";"445/PR";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"10/06/2025";"23:54:00";"232";"Sem vítima";"240,000";"BR-376/PR";"Crescente";"Colisão lateral em sentido contrário";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"11/06/2025";"00:00:00";"185";"Com vítima";"193,000";"BR-369/PR";"Decrescente";"Atropelamento de pedestre";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"11/06/2025";"06:21:00";"180";"Com vítima";"347,000";"BR-376/PR";"Decrescente";"Colisão lateral em sentido contrário";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"11/06/2025";"06:48:00";"44";"Sem vítima";"544,000";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"11/06/2025";"08:08:00";"65";"Sem vítima";"437,800";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"11/06/2025";"20:52:00";"242";"Sem vítima";"166,000";"BR-373/PR";"Crescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/06/2025";"07:26:00";"50";"Sem vítima";"529,800";"BR-376/PR";"Decrescente";"Colisão traseira";1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
"12/06/2025";"07:46:00";"58";"Com vítima";"76,000";"445/PR";"Crescente";"Engavetamento";1;0;0;1;0;0;0;0;0;0;1;0;0;1;1
"12/06/2025";"15:17:00";"155";"Sem vítima";"512,000";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;0;0;0;0;0;2;0;0;2;0;0;0;0
"12/06/2025";"17:25:00";"175";"Sem vítima";"520,000";"BR-376/PR";"Decrescente";"Colisão traseira";1;0;0;0;0;0;0;1;0;0;2;0;0;0;0
"12/06/2025";"19:31:00";"198";"Sem vítima";"52,500";"445/PR";"Decrescente";"Choque";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"13/06/2025";"00:37:00";"3";"Sem vítima";"204,000";"BR-376/PR";"Decrescente";"Colisão traseira";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"13/06/2025";"12:23:00";"114";"Sem vítima";"43,000";"323/PR";"Decrescente";"Engavetamento";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13/06/2025";"20:24:00";"197";"Com vítima";"34,000";"323/PR";"Decrescente";"Colisão lateral em sentido contrário";2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"13/06/2025";"20:33:00";"201";"Sem vítima";"421,000";"BR-376/PR";"Decrescente";"Acidentes de outra natureza";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"14/06/2025";"02:27:00";"29";"Com vítima";"95,450";"445/PR";"Decrescente";"Colisão frontal";1;0;2;0;0;0;0;0;0;0;2;0;0;0;1
"14/06/2025";"12:05:00";"173";"Sem vítima";"257,000";"BR-376/PR";"Crescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14/06/2025";"16:03:00";"223";"Com vítima";"512,000";"BR-376/PR";"Crescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"14/06/2025";"16:45:00";"230";"Com vítima";"247,000";"BR-376/PR";"Crescente";"Tombamento";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"14/06/2025";"16:57:00";"236";"Sem vítima";"346,000";"BR-376/PR";"Decrescente";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"14/06/2025";"20:15:00";"266";"Sem vítima";"184,000";"BR-369/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"14/06/2025";"21:03:00";"275";"Sem vítima";"186,000";"BR-369/PR";"Crescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15/06/2025";"00:00:00";"190";"Sem vítima";"395,500";"BR-376/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"15/06/2025";"00:53:00";"8";"Com vítima";"192,500";"BR-369/PR";"Crescente";"Colisão lateral em sentido contrário";2;0;0;0;0;0;0;0;0;0;0;0;2;0;0
"15/06/2025";"09:46:00";"68";"Sem vítima";"470,800";"BR-376/PR";"Decrescente";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"15/06/2025";"19:12:00";"173";"Sem vítima";"58,000";"445/PR";"Crescente";"Acidentes de outra natureza";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16/06/2025";"09:27:00";"93";"Com vítima";"0,000";"445/PR";"Decrescente";"Choque";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"16/06/2025";"14:35:00";"164";"Com vítima";"435,000";"BR-376/PR";"Crescente";"Colisão frontal";1;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"16/06/2025";"22:02:00";"255";"Sem vítima";"31,000";"323/PR";"Decrescente";"Engavetamento";1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"17/06/2025";"08:14:00";"64";"Com vítima";"167,400";"BR-373/PR";"Decrescente";"Colisão lateral em sentido contrário";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"17/06/2025";"10:15:00";"109";"Sem vítima";"167,000";"BR-373/PR";"Decrescente";"Colisão traseira";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17/06/2025";"11:16:00";"132";"Sem vítima";"435,000";"BR-376/PR";"Crescente";"Engavetamento";2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
